workout_id,duration_mins,avg_hr,max_hr,hr_spikes,pct_time_low,avg_emg,emg_fatigue,total_reps,effectiveness_label
w_3dcdbad1,47.7,171.9,190.1,11,3.0,587.6,39.2,180,3
w_ba79250b,50.2,136.3,162.5,5,19.8,421.1,22.3,124,2
w_40b82b0b,35.1,131.4,148.8,5,11.8,490.4,22.3,152,2
w_414fedb6,41.7,120.9,137.9,2,45.0,256.4,9.7,66,1
w_69ee900d,53.3,135.1,156.1,4,13.7,659.7,37.8,187,3
w_731c6728,29.0,95.3,103.4,1,73.7,58.0,1.0,34,0
w_13a8fa3e,12.0,79.8,90.1,0,57.5,82.6,0.4,26,0
w_916f5a5c,78.4,66.6,83.5,0,73.5,53.8,3.8,53,0
w_c65cc506,52.8,139.0,153.9,6,8.8,435.1,16.8,84,2
w_7e3bb5d1,42.7,140.6,156.6,5,12.0,342.5,18.1,128,2
w_f551f519,35.8,150.9,169.9,12,6.0,622.2,33.5,156,3
w_d0481167,65.2,75.2,96.1,0,94.5,140.9,0.3,42,0
w_7b5ff2da,3.3,158.1,192.9,4,6.0,434.9,37.2,64,0
w_175078aa,6.7,99.0,114.3,0,73.6,55.1,0.2,17,0
w_006ca089,25.9,117.8,135.7,3,29.5,354.3,8.4,83,1
w_9ce805b5,51.8,151.1,173.3,4,6.0,413.4,19.6,127,2
w_60ecc1c4,30.1,117.1,129.2,2,22.1,383.9,16.3,58,1
w_c56e37df,42.6,100.1,110.9,1,44.4,299.1,5.8,51,1
w_68988a3c,23.2,107.7,121.9,1,58.7,230.9,3.7,53,1
w_955d0c34,47.7,97.4,108.5,1,40.1,209.5,10.2,85,1
w_77b64173,34.4,122.3,136.5,4,34.1,294.2,12.8,70,1
w_fa1f117f,36.9,143.6,166.6,4,6.1,473.2,24.7,92,2
w_a289233e,31.2,79.0,94.9,0,65.4,70.7,2.2,31,0
w_ba508c89,44.8,128.3,149.0,3,19.5,292.3,13.0,55,1
w_3fda42ac,39.6,129.9,145.7,6,14.2,450.3,26.4,115,2
w_ff7ad3c6,45.1,152.4,172.0,5,6.0,473.5,17.6,108,2
w_8eb96084,57.1,138.4,152.9,5,22.7,444.9,22.5,75,2
w_a694846e,44.8,144.4,170.6,5,12.0,482.6,24.2,114,2
w_35c6ca03,55.6,149.8,170.7,7,12.0,306.0,11.3,269,3
w_19eeffcc,31.4,141.2,168.7,4,10.5,430.7,26.7,113,2
w_2677b3d8,23.8,103.8,118.1,1,29.4,392.9,10.7,83,1
w_b76aefda,46.4,150.4,183.7,7,6.0,480.2,47.3,115,3
w_8fed708d,15.0,74.0,85.3,0,50.0,42.8,4.0,9,0
w_83db04af,61.3,128.8,151.3,2,25.0,408.3,21.4,110,2
w_c4b8f943,54.9,142.6,163.6,3,12.0,385.6,23.0,87,2
w_08a9303c,21.5,106.1,126.1,0,40.3,148.8,4.6,54,1
w_d8f4a5f1,46.5,128.6,157.8,3,17.3,392.3,27.4,154,2
w_a7fd73fe,35.9,142.0,160.9,7,4.8,416.5,25.9,111,2
w_b384071a,37.0,96.4,112.7,2,44.0,175.2,7.5,62,1
w_1b29f4ce,11.5,92.7,110.5,0,58.8,34.1,1.3,19,0
w_622f77e3,31.2,106.6,127.8,4,38.1,292.7,9.1,86,1
w_0807dc4a,17.6,134.0,162.8,3,11.8,470.2,11.6,41,1
w_3039f2e3,27.7,93.2,105.6,1,89.9,109.3,3.7,41,0
w_8fe86838,49.2,147.6,167.5,5,3.9,552.2,40.5,232,3
w_e63f2ba8,51.4,146.7,162.6,5,3.5,359.6,14.1,281,3
w_936cda58,53.6,144.6,172.8,9,7.4,744.3,30.3,152,3
w_1b78e35c,48.2,120.9,135.1,3,11.3,456.0,15.4,88,2
w_01954ea0,23.8,105.5,123.8,2,45.3,162.8,5.5,45,1
w_0e350c3b,66.7,159.0,189.1,9,4.6,703.1,30.2,265,3
w_a391e43a,42.1,98.3,120.1,2,57.1,224.2,6.4,77,1
w_b4f3283e,27.4,130.4,146.0,4,25.0,331.9,13.5,78,1
w_4c9fa552,30.2,104.8,118.2,2,38.9,260.2,9.5,57,1
w_c6380698,32.0,151.4,170.3,11,6.0,681.0,38.6,224,3
w_cd043584,54.3,121.0,143.1,4,12.2,437.7,22.4,129,2
w_95f75690,48.9,98.8,119.2,0,66.2,122.4,6.2,43,0
w_2442c4dc,10.5,84.1,90.1,0,69.1,149.1,2.2,24,0
w_895a7469,12.0,74.0,88.2,1,58.0,138.9,1.9,16,0
w_aee0fc5d,10.0,85.9,102.6,1,62.8,124.0,2.0,19,0
w_6ca7ea72,27.8,133.8,154.9,4,24.4,270.2,9.3,69,1
w_f7625d5e,43.5,140.7,166.9,6,9.6,535.1,16.3,119,2
w_bf840978,11.3,90.9,109.3,1,67.7,90.4,0.8,19,0
w_c651555e,8.6,88.3,94.8,0,73.6,101.6,1.9,23,0
w_89c6ee77,43.5,163.4,183.3,7,3.0,388.4,23.3,243,3
w_2e96b3e9,30.2,92.1,105.0,2,82.7,148.6,4.6,15,0
w_158ff2cc,45.2,82.8,98.2,1,90.5,142.2,2.2,20,0
w_4a7cbce2,28.6,109.1,121.4,2,23.2,399.5,8.6,49,1
w_f3cb2b5b,39.2,137.5,158.9,4,16.6,430.9,20.5,97,2
w_a0d84d19,40.4,133.8,157.0,4,18.2,383.7,15.2,91,2
w_95a81d65,49.1,163.5,187.0,5,3.0,440.0,12.5,316,3
w_047da628,35.5,132.4,156.9,2,18.6,379.6,24.7,88,2
w_6a39a632,30.6,96.2,104.3,1,61.4,77.7,1.4,27,0
w_be54ce21,43.2,99.0,130.5,2,50.5,629.8,38.4,36,3
w_ffeb90a5,57.9,152.8,173.9,6,5.0,388.3,15.4,263,3
w_b1170b85,33.6,132.3,160.2,6,8.7,464.4,17.5,133,2
w_6b86b2a3,42.3,169.9,203.2,7,2.9,607.7,48.0,212,3
w_d197067b,2.5,148.0,173.1,5,2.8,641.2,37.9,79,0
w_5279741b,36.6,148.8,174.2,4,5.2,532.6,23.8,142,2
w_1ce29237,31.6,141.5,171.6,4,12.0,542.7,18.8,103,2
w_df839df9,35.1,151.7,174.9,5,6.0,461.7,24.4,114,2
w_9c64fc9d,39.2,96.6,109.5,1,36.5,193.0,10.8,76,1
w_2cf08861,46.5,135.2,162.8,3,17.3,407.5,23.8,89,2
w_6f33e834,15.4,141.1,167.4,3,12.0,446.5,11.2,63,1
w_d9f6fcb8,40.7,145.6,176.0,5,12.0,538.6,23.8,96,2
w_66a1feff,52.5,97.2,114.5,1,75.2,624.9,29.4,76,3
w_b6af0b57,42.2,133.1,162.8,6,17.1,457.7,23.4,109,2
w_a3169faf,45.0,157.9,173.8,8,3.8,354.4,20.4,205,3
w_b3178717,46.2,162.2,180.6,12,1.8,533.8,33.3,219,3
w_a0b7ab49,31.4,141.1,162.6,7,5.3,552.2,24.1,102,2
w_6db690db,28.7,104.8,125.9,0,56.7,196.9,3.8,45,1
w_10062fb5,38.1,95.5,120.4,2,67.2,530.7,20.6,37,3
w_f414a8cc,36.2,141.7,165.4,3,12.0,510.5,16.9,147,2
w_fe04aaaf,29.6,106.5,124.1,3,22.9,316.8,11.4,65,1
w_f38869bb,6.3,114.4,142.0,2,17.7,564.3,16.3,7,0
w_20b4fefe,51.2,135.5,154.2,7,11.0,430.0,18.1,115,2
w_f34b43c6,21.6,89.9,104.9,1,56.3,69.1,4.6,54,0
w_876f443e,29.9,122.0,137.3,1,21.7,368.3,14.6,75,1
w_b2c864ff,44.6,163.5,198.1,13,2.6,523.7,38.0,148,3
w_8dbea238,69.8,154.0,181.9,11,3.0,717.1,44.6,246,3
w_26cd4b52,62.4,136.1,150.2,2,10.4,365.0,13.0,89,2
w_eee9da80,44.3,144.4,167.6,7,7.3,378.6,20.8,94,2
w_94524e45,55.9,141.6,162.6,5,12.0,427.4,14.6,281,3
w_f575bdae,28.9,89.3,103.5,1,46.3,228.7,8.2,38,1
w_7612d9dd,7.4,110.0,135.1,2,9.4,653.3,8.0,6,0
w_136d31fa,18.1,139.7,155.9,3,24.9,387.7,20.7,45,1
w_57e43383,13.3,81.2,99.9,2,65.8,181.7,0.7,27,0
w_7b22a5b3,37.2,158.4,180.3,7,4.0,494.6,47.6,154,3
w_3cee3786,37.2,77.0,95.7,2,79.7,214.0,3.9,50,0
w_ba7e947c,86.5,88.7,104.1,0,77.1,99.5,3.6,31,0
w_9f3a008e,51.5,75.9,100.1,3,77.6,123.7,6.5,50,0
w_3b7118db,36.2,81.7,109.6,2,76.6,612.5,33.6,70,3
w_805bb9f1,3.1,151.9,178.1,2,1.4,494.2,10.8,45,0
w_767d723e,27.1,122.0,134.7,0,27.3,258.0,8.8,66,1
w_0509c946,5.3,92.0,98.0,0,66.5,53.9,0.7,11,0
w_a22c4341,13.9,130.1,159.4,5,19.4,444.2,18.6,72,1
w_9f05ac67,87.1,72.3,83.8,0,73.4,176.6,2.3,59,0
w_eead9b38,26.1,118.6,139.5,1,26.6,258.6,8.7,88,1
w_0c4e050a,25.7,92.3,107.5,1,88.5,88.9,5.0,40,0
w_3c617047,41.2,100.3,120.4,2,44.0,322.7,5.8,88,1
w_66053439,50.2,153.0,182.4,6,3.1,719.8,33.2,235,3
w_f95ec517,46.4,150.1,170.8,9,0.7,604.9,44.2,183,3
w_0906cd5a,37.2,141.1,171.7,4,5.9,460.1,30.0,129,2
w_b5a5fbdc,24.1,111.2,127.5,2,34.0,252.8,14.5,80,1
w_9b777b75,24.1,121.7,146.6,1,22.5,251.2,10.0,75,1
w_4ceaf94a,50.2,81.9,107.7,3,63.2,596.6,37.7,74,3
w_4e404c8e,50.6,136.0,152.8,8,11.0,344.6,13.3,318,3
w_32367ef1,42.2,81.0,100.7,1,77.2,175.2,1.3,59,0
w_5d2a6da3,62.0,151.9,168.4,11,6.0,622.8,36.4,183,3
w_7e49a689,30.1,153.5,182.5,3,6.0,412.1,21.8,97,2
w_380dbbea,46.8,152.8,174.9,3,6.0,526.5,26.1,112,2
w_ab8d7f82,51.4,168.5,198.2,9,2.0,642.0,38.5,157,3
w_3fdfd155,30.8,157.5,180.1,3,6.0,495.4,26.1,129,2
w_76e1e636,46.5,100.8,111.4,1,44.7,270.7,6.7,79,1
w_ffcd1c38,47.3,130.6,158.4,7,17.4,531.8,17.0,136,2
w_73d13a95,45.7,122.6,147.8,3,16.4,368.5,21.8,113,2
w_0b5285d8,3.3,128.1,152.8,3,1.2,682.4,19.4,72,0
w_2cc7a6f3,10.0,133.2,154.0,4,16.0,718.8,10.2,9,0
w_62e8ba61,30.3,107.8,121.4,1,36.1,194.6,11.1,73,1
w_01786083,33.1,123.3,143.0,1,34.0,286.2,9.7,50,1
w_b9ef5a48,57.6,124.6,140.6,4,26.5,320.5,12.8,132,2
w_90fa8e69,41.6,133.4,154.6,7,13.4,479.0,18.6,129,2
w_ab784fa8,67.2,169.3,203.8,12,2.6,810.1,47.2,180,3
w_89a0cbc6,49.0,137.2,157.6,6,12.4,403.2,23.7,72,2
w_dcd14629,5.1,126.1,146.9,5,4.4,521.4,17.6,61,0
w_bdfe257a,8.0,124.9,144.3,4,7.7,593.4,19.0,22,0
w_ea3e4633,51.9,103.0,121.9,0,50.2,226.1,5.2,56,1
w_2c380144,34.0,111.7,135.8,2,45.0,286.2,8.7,63,1
w_57f4d9c1,43.7,137.5,163.3,8,12.6,614.9,33.0,172,3
w_680f8450,41.5,152.5,184.4,9,6.0,494.1,46.3,126,3
w_97d87f3b,39.4,130.4,147.5,7,19.8,387.9,24.6,113,2
w_a49e3274,55.4,93.5,119.6,3,52.1,538.6,37.9,46,3
w_6ba91531,56.5,118.5,141.7,6,12.3,415.2,22.8,78,2
w_59e447f1,20.5,97.0,115.9,2,59.8,135.5,6.8,56,1
w_a8b8938f,43.9,79.1,98.9,1,72.3,152.0,3.8,53,0
w_515c8725,66.4,157.4,179.8,10,6.0,554.1,29.0,247,3
w_f506c308,26.9,76.4,84.7,0,61.3,55.0,1.4,48,0
w_e8d80900,45.2,148.1,168.1,5,12.0,359.2,10.6,181,3
w_166876c7,45.6,138.8,156.9,3,21.7,453.9,22.3,135,2
w_addf24b9,48.6,77.8,91.0,2,64.1,137.0,6.8,43,0
w_1bb47bb4,40.8,129.7,157.6,7,19.0,501.4,21.5,85,2
w_860ce4f7,44.4,141.8,175.6,7,9.5,633.9,30.4,162,3
w_8c16f336,41.1,101.2,111.2,1,47.7,171.1,10.7,65,1
w_e431cd73,34.3,156.1,177.0,8,6.0,477.8,19.7,113,2
w_9441b0f3,43.0,153.5,191.4,14,4.9,745.2,42.3,189,3
w_987b2d8d,33.2,120.4,137.4,3,16.7,271.6,14.7,64,1
w_13f7ec22,39.6,136.6,156.3,5,3.6,428.6,20.8,96,2
w_2531d6ad,47.9,90.6,115.8,4,68.2,620.7,31.0,42,3
w_0aff88b6,4.8,128.5,154.9,5,0.8,596.2,12.8,51,0
w_05ec90b2,32.2,146.4,171.0,6,2.7,524.7,22.0,120,2
w_6def5f6a,87.1,72.0,85.4,1,95.2,98.1,2.0,37,0
w_0e6adfd5,41.6,121.9,139.9,7,15.3,401.7,18.2,102,2
w_f2d4c45c,73.1,90.7,103.3,1,94.5,160.7,1.2,48,0
w_56e289f4,39.0,146.5,171.4,3,12.0,419.2,13.9,210,3
w_6ef3ffc2,59.4,93.2,124.8,4,66.5,646.5,30.1,64,3
w_56b4d6bc,37.2,111.7,125.0,3,37.9,298.5,5.3,59,1
w_47e8ea10,28.2,104.9,124.5,2,23.9,291.7,14.7,88,1
w_e0d1c1e4,32.5,120.1,145.1,1,32.6,346.3,14.0,86,1
w_5d3c35a9,42.7,98.2,123.0,1,59.3,727.2,41.6,69,3
w_126c29a5,20.8,94.3,107.5,2,81.8,59.0,0.7,42,0
w_bfd3fe7d,20.1,129.6,153.5,3,9.1,338.4,17.9,64,1
w_996673fe,3.9,133.6,151.9,5,2.9,422.7,20.6,53,0
w_3171547d,33.8,120.3,144.2,2,32.5,350.5,8.5,81,1
w_5f6cae13,49.7,145.7,172.9,6,12.0,513.5,18.5,80,2
w_066d7ae5,32.6,141.9,160.6,7,8.9,553.0,27.4,124,2
w_e51b852c,51.0,135.0,151.8,4,10.3,519.6,19.1,130,2
w_5a5b8ae8,29.4,93.2,112.8,0,41.8,211.5,5.0,30,1
w_2e9ba112,79.6,87.5,109.3,1,86.2,141.2,3.2,51,0
w_228f512a,52.8,116.2,142.3,4,8.2,420.1,21.5,74,2
w_4767dac4,11.5,82.8,93.3,2,80.6,43.3,4.1,5,0
w_7bb06ee1,51.1,143.6,177.3,11,2.5,665.6,35.5,221,3
w_56c749a2,49.8,162.7,194.0,5,3.0,560.1,34.9,128,3
w_f4e3569c,58.6,122.4,141.2,2,8.2,367.5,23.4,133,2
w_858440bd,35.8,139.6,168.6,6,14.4,445.3,18.1,109,2
w_00da7072,4.7,127.3,156.3,2,14.9,647.8,13.2,9,0
w_9ae7054c,54.9,136.4,164.5,6,6.2,442.6,19.9,96,2
w_8c3286e5,57.7,116.1,141.6,3,11.9,461.6,23.0,109,2
w_f7b4731a,37.9,170.1,188.5,13,3.0,538.2,31.3,218,3
w_17c723d9,51.8,128.3,144.5,5,8.6,363.0,14.1,103,2
w_a7bc46ad,60.1,162.5,187.5,12,2.0,752.9,31.0,252,3
w_53a04de4,29.0,110.2,134.6,1,45.0,266.8,5.8,40,1
w_8b39c9b3,37.5,110.3,132.5,3,21.4,253.1,10.7,77,1
w_d14662ff,39.1,146.6,162.5,7,12.0,370.8,23.7,143,2
w_bb283b49,3.3,83.9,91.5,1,53.7,57.9,2.9,17,0
w_305a27f7,38.3,135.0,156.0,4,4.4,393.3,25.1,120,2
w_ae77dcf3,43.8,80.1,96.4,4,71.1,563.1,34.0,63,3
w_467d1207,7.6,119.4,147.6,1,38.7,734.0,17.7,14,0
w_6bdcaf8e,84.8,85.1,94.2,1,79.4,150.9,1.3,18,0
w_d92fb130,46.2,159.3,179.6,9,4.2,622.0,47.4,245,3
w_2f8c25c6,8.2,129.9,166.0,5,25.0,553.3,6.6,7,0
w_3a4ef5c6,16.0,87.0,101.5,0,79.4,63.1,4.3,23,0
w_8d0588ba,32.3,129.3,144.5,1,25.0,292.2,13.7,71,1
w_bbd1d26b,50.2,116.7,142.8,4,21.5,422.2,14.6,89,2
w_6b5e4047,39.3,136.6,155.6,7,14.5,437.4,18.2,115,2
w_880c8f4e,52.3,129.4,154.9,3,25.0,418.2,19.5,118,2
w_32267d3a,40.2,149.0,178.1,4,5.7,589.1,31.3,133,3
w_ff70904a,37.2,141.5,158.1,5,11.0,415.2,19.8,152,2
w_7235f884,31.6,106.1,130.1,3,23.2,306.8,12.7,55,1
w_9408f656,63.4,162.6,189.8,10,1.0,627.4,31.5,242,3
w_1d43c9c9,45.4,161.8,184.4,9,2.9,595.9,39.8,150,3
w_a1ac1bb1,51.3,158.9,185.9,13,6.0,523.8,26.3,147,3
w_94c6b9a5,40.0,148.5,171.5,4,12.0,405.6,17.9,97,2
w_19cc6c21,53.8,82.3,107.9,2,64.1,542.9,30.7,62,3
w_009ffb17,31.4,145.5,171.0,4,4.3,486.5,18.2,148,2
w_43af683b,6.3,134.4,171.7,4,25.0,684.6,9.0,3,0
w_346fece8,7.8,163.2,191.6,9,1.0,565.4,10.2,21,0
w_a8dbf293,24.6,99.4,122.4,1,52.3,258.6,4.0,42,1
w_1552394f,14.4,121.3,136.4,3,12.0,454.8,15.8,46,1
w_c79b3d4b,41.4,147.0,173.4,5,12.0,406.5,21.8,106,2
w_6a588eab,38.5,124.7,143.1,2,32.5,367.0,13.6,61,1
w_fd9946ef,40.0,125.8,151.4,5,20.9,515.6,23.3,134,2
w_9bd080d2,34.0,119.8,147.1,4,25.5,290.6,10.6,85,1
w_90ec58c1,68.2,161.7,181.9,8,0.9,792.0,38.7,151,3
w_7bf61071,43.9,163.1,188.4,10,3.0,522.6,37.0,221,3
w_562afc60,32.0,138.7,163.5,6,12.2,461.1,27.8,137,2
w_a518255d,5.9,133.4,167.9,7,9.1,473.8,20.5,55,0
w_244ed62f,4.3,158.6,175.0,2,6.0,652.4,36.5,56,0
w_debf4c11,7.9,77.3,90.4,0,57.2,86.8,2.8,29,0
w_98e23e29,35.4,125.0,138.8,1,43.4,236.1,7.7,57,1
w_1ee76639,6.4,95.4,110.6,1,64.5,92.8,2.0,23,0
w_01d4c721,8.4,166.0,186.6,5,3.0,386.2,20.8,14,0
w_2690b798,53.7,157.2,182.2,14,3.7,746.1,38.2,190,3
w_ae58daef,31.7,102.6,120.0,0,56.0,147.3,5.6,62,1
w_1685662b,52.1,91.1,108.5,3,73.4,114.7,2.5,64,0
w_a897bd0a,46.8,154.9,175.9,4,6.0,559.5,26.4,148,2
w_740a8aec,41.6,99.7,118.8,2,24.9,262.6,8.4,64,1
w_1cc494c4,43.2,127.6,146.2,4,7.5,425.4,20.6,128,2
w_0ddfd5c7,29.5,137.4,158.3,5,3.5,393.7,17.1,127,2
w_2ddf0d37,42.2,129.8,158.5,5,11.4,507.5,15.9,106,2
w_d1ef7f0e,43.4,94.8,111.2,1,53.1,282.1,9.1,65,1
w_e2b73ff5,37.0,140.4,157.8,5,2.9,530.6,27.4,109,2
w_6b7062ac,39.3,143.5,163.9,11,7.2,582.1,35.4,148,3
w_3560bacf,39.3,82.1,105.5,3,70.0,114.6,2.6,59,0
w_9ff5f0da,11.4,138.9,170.6,9,9.4,481.1,16.0,21,0
w_c5aec739,11.7,83.1,100.0,0,77.2,61.1,2.5,9,0
w_d1345953,52.9,142.7,168.6,4,8.4,359.6,14.4,82,2
w_d320e50e,21.1,89.0,105.1,0,46.2,169.1,4.4,65,1
w_94553040,46.2,140.9,160.8,5,12.0,423.9,17.6,316,3
w_b3955326,27.2,132.3,158.1,4,25.0,267.4,7.6,77,1
w_64b19066,56.7,77.0,94.4,1,93.7,153.1,3.0,10,0
w_57f1eac5,53.3,92.6,113.3,0,45.0,249.6,11.6,59,1
w_c51ba910,34.3,83.7,104.3,1,80.9,151.8,5.9,42,0
w_f544b485,35.7,154.4,182.3,6,2.8,675.1,33.0,200,3
w_19c53d8e,59.3,136.4,153.9,3,22.1,485.5,13.0,78,2
w_13955cfa,27.4,123.8,146.5,0,40.6,192.6,13.7,87,1
w_f9f54596,14.0,79.6,90.8,1,57.0,54.8,1.4,24,0
w_867e5943,68.5,77.1,93.2,1,79.1,122.6,3.5,20,0
w_184be01f,39.0,133.9,162.2,8,10.4,422.9,12.4,294,3
w_5799a702,61.6,80.6,110.2,4,67.7,617.8,25.0,30,3
w_d8230bdf,20.3,110.6,134.9,2,45.0,138.6,5.4,70,1
w_115caffd,54.8,161.1,187.9,10,2.2,685.3,29.2,170,3
w_49f8e4d8,30.7,105.4,116.0,2,52.8,254.0,7.5,38,1
w_6e1eecb2,62.5,129.4,151.7,2,24.5,449.3,20.0,97,2
w_468cdf0f,26.0,119.6,139.5,3,35.0,340.1,8.0,91,1
w_e1f0d515,34.3,113.0,134.8,2,35.4,281.2,17.4,64,1
w_e5595a46,3.7,116.6,140.3,1,13.9,522.3,9.1,12,0
w_4cfcef0c,44.3,131.1,160.8,3,6.9,408.9,17.9,105,2
w_404f55a9,58.6,91.9,120.8,5,64.7,620.0,22.7,47,3
w_5e7b0604,42.5,164.3,195.1,15,2.4,750.0,40.2,225,3
w_ca2286cf,22.5,110.7,129.9,3,22.8,390.1,13.0,60,1
w_dfd062c4,42.3,97.3,124.5,1,72.2,531.6,25.3,43,3
w_e5e5e861,36.4,141.9,172.4,4,7.9,487.4,29.4,140,2
w_34341f48,78.4,79.1,90.8,1,76.7,80.6,1.6,10,0
w_af9b2655,40.5,120.9,142.0,5,8.4,352.5,18.9,88,2
w_58cb5c09,30.3,136.9,167.4,4,12.6,405.8,22.9,123,2
w_b617ef8f,31.3,131.1,164.5,8,9.9,457.0,27.0,81,2
w_c56c788b,9.0,103.5,112.7,2,58.9,42.3,1.1,14,0
w_0fc1a228,5.9,81.6,96.5,1,45.1,179.6,0.6,19,0
w_17ff9143,45.3,148.3,165.6,4,6.2,568.9,25.7,110,2
w_4d352f89,41.4,93.2,110.7,0,45.6,191.0,5.4,88,1
w_309a1c78,36.0,89.4,126.5,4,55.6,574.5,28.0,33,3
w_30f87835,50.6,125.4,150.4,4,21.7,353.6,23.8,82,2
w_521f6676,37.0,139.4,168.2,6,6.6,351.9,20.3,149,2
w_d06761f3,60.7,135.9,163.3,5,25.0,421.8,23.0,114,2
w_3ca21ce4,4.0,159.4,179.8,4,1.9,539.9,35.8,70,0
w_3faa6084,45.1,140.5,168.0,5,12.0,445.6,12.7,104,2
w_d3143792,12.7,83.7,92.9,1,73.6,45.4,1.1,6,0
w_15538cdc,20.3,137.3,162.7,4,15.5,379.2,13.8,57,1
w_ce8ca675,48.1,152.8,178.8,10,2.7,777.5,28.9,268,3
w_303c0977,33.2,106.4,117.3,1,61.0,250.7,4.2,44,1
w_0cc9d461,27.2,96.5,119.0,1,41.4,236.8,8.6,70,1
w_87105c5f,28.4,110.5,125.5,0,24.1,231.6,9.1,46,1
w_abb0ac5f,34.5,129.6,144.6,1,18.4,330.0,11.0,81,1
w_c14b80b3,37.0,98.6,131.7,2,73.1,531.5,24.9,52,3
w_5a7398a7,31.6,127.6,147.4,3,25.0,351.9,10.3,59,1
w_9011d3bc,87.3,83.3,100.8,0,76.6,143.5,0.3,56,0
w_dcb217be,4.1,117.2,154.4,3,38.2,589.3,14.8,11,0
w_a7721e72,54.9,82.4,94.4,0,70.0,136.8,1.4,21,0
w_e3d1bff7,55.5,167.4,186.8,10,3.0,534.8,40.3,196,3
w_1b5d5a0e,26.3,95.0,111.2,1,32.0,224.1,12.1,46,1
w_69bab148,38.8,80.4,98.8,2,73.0,147.3,6.5,52,0
w_e84efe03,38.0,114.4,128.1,3,25.8,284.2,15.3,52,1
w_d4e2389a,35.1,120.6,135.1,6,6.1,414.2,15.7,104,2
w_c57b6f13,10.8,127.7,147.7,6,9.7,604.4,38.5,59,0
w_ed679c5e,41.6,123.3,141.4,3,32.5,309.5,7.0,83,1
w_89ce93ed,3.3,115.8,148.0,2,18.9,525.9,17.6,9,0
w_9d3cbcb0,36.2,106.7,120.0,3,28.6,240.0,15.6,96,1
w_a25f2761,8.7,158.8,182.9,6,6.0,324.2,30.6,11,0
w_6d01f77a,42.5,141.9,170.1,8,0.1,631.2,25.9,200,3
w_040a882e,51.8,168.2,202.9,11,3.0,779.6,28.3,236,3
w_4159878b,56.8,140.6,155.6,6,12.0,473.3,22.2,95,2
w_28a4a4fe,51.3,164.3,189.9,5,3.0,681.2,46.1,159,3
w_c646b8b3,4.5,129.9,154.4,4,22.9,604.2,8.3,11,0
w_e0905138,63.3,122.9,143.5,6,26.1,355.5,21.6,127,2
w_7efe5446,63.6,145.6,168.8,11,7.2,565.1,40.3,194,3
w_1b0b9e2c,9.6,151.9,177.2,4,1.4,472.0,37.1,69,0
w_c8b2247c,41.5,125.9,151.5,4,8.3,408.6,25.1,137,2
w_a90c1d61,36.3,152.1,179.7,5,6.0,475.3,24.1,82,2
w_2eb53059,65.6,163.8,196.9,10,0.6,759.4,48.8,255,3
w_7d44f953,44.4,146.8,168.1,6,9.0,485.9,21.9,121,2
w_880a2ef8,42.9,141.9,167.7,5,12.0,529.6,14.8,130,2
w_1c21fe0e,36.4,100.8,117.5,2,25.2,217.2,5.5,89,1
w_5ec95a80,50.8,132.1,153.7,7,8.8,412.2,24.8,138,2
w_7fcffc87,39.3,139.4,158.7,3,7.8,527.1,22.4,94,2
w_d4442a49,13.7,94.9,109.9,1,62.6,44.7,1.0,26,0
w_3bbaa535,38.6,142.2,173.7,6,12.0,520.9,23.0,116,2
w_670a8692,49.5,86.2,108.0,0,82.0,112.9,5.1,39,0
w_b3994af4,51.9,84.8,96.7,2,60.2,183.1,1.2,31,0
w_44edbd75,40.0,109.8,127.3,3,29.2,376.4,7.4,94,1
w_5207cfae,58.7,124.0,142.4,3,13.6,383.6,17.5,83,2
w_aa6d8da9,48.0,135.5,164.7,7,17.5,366.3,22.0,129,2
w_d807cebe,56.4,105.0,128.9,2,65.1,623.4,30.0,30,3
w_9863444b,21.5,119.2,146.9,4,11.4,463.8,18.5,52,1
w_0d1d7c6e,33.9,134.4,158.3,5,9.1,536.5,27.3,139,2
w_218afc6f,45.9,126.4,144.0,5,20.7,509.1,24.4,75,2
w_770eb49e,10.3,99.8,117.4,2,64.1,163.9,1.1,23,0
w_f91ca0c2,24.1,111.8,132.2,4,22.0,338.0,10.8,90,1
w_fe6153fb,40.6,93.5,106.0,1,45.4,238.7,8.7,73,1
w_76220c14,54.7,161.3,180.4,10,2.9,619.1,39.4,153,3
w_b1cf5af7,49.0,138.5,169.4,4,12.4,544.0,16.7,135,2
w_38ad2230,38.3,124.3,148.9,4,13.9,348.1,22.3,115,2
w_9be3ab2b,32.1,110.4,129.1,2,45.0,196.2,2.0,70,1
w_322248ba,5.7,71.6,77.7,1,59.7,91.5,0.2,27,0
w_bad5dda4,59.4,129.6,149.3,4,25.0,456.8,12.4,108,2
w_56141f09,29.8,119.5,133.6,4,28.7,262.0,12.5,83,1
w_02b1d4dd,14.5,90.3,110.1,1,82.8,42.9,4.2,10,0
w_c7b80333,34.4,133.4,149.7,3,7.7,476.4,12.0,229,3
w_99d7d7b9,64.8,129.0,148.8,3,21.2,375.9,16.4,96,2
w_518625b1,21.4,126.0,147.7,2,13.5,472.6,20.2,46,1
w_f47f246b,63.1,158.3,195.3,11,3.2,580.4,31.0,179,3
w_059442e2,45.9,142.6,160.0,2,10.7,351.0,22.9,104,2
w_68b7a121,86.3,73.8,84.9,0,87.4,163.2,1.8,39,0
w_36bbee1d,30.2,151.0,185.3,4,6.0,520.3,29.1,99,2
